=== Age ===
- Valore: 24.0 | Conteggio: 324 | Percentuale: 3.73%
- Valore: 643.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 765.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2047.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 47.16666666666666 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1335.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 941.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 395.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3186.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 552.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 396.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1652.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1260.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1013.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2137.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1721.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 527.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 216.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 525.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 431.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5648.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3230.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 593.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1330.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1078.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 988.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 884.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2383.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1017.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1174.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 631.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2050.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 273.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3999.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3379.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 393.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2109.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5615.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 716.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1104.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1903.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 65.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3831.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1049.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1818.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1065.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1292.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 839.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1407.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 749.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3780.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4757.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2300.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 572.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 805.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1227.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 585.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 24133.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2428.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 232.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2905.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 204.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1734.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 616.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2367.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 95.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1483.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2684.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1491.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 859.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 562.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7953.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6329.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2285.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 219.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2123.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 9811.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3884.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1288.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6102.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 12143.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2060.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 10028.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 597.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6901.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 442.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 600.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2273.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 612.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 274.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2065.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1136.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2108.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3557.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 712.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3854.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 257.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1090.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 831.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3027.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 227.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 532.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2478.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1739.8 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 8182.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 472.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 881.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 463.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2346.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 639.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6201.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3902.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3098.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1797.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1482.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4051.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1949.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4521.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 522.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 12392.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 511.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2090.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 390.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5057.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1556.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 802.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2064.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1077.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2002.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 332.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 928.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 727.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7819.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1054.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 426.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5804.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3147.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1317.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5839.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2252.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1164.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 971.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 948.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 11741.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2491.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1989.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 679.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 686.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 848.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1972.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1964.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4435.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1547.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 728.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 994.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1935.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 12685.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 471.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2322.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 957.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 377.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2020.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 129.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6262.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 906.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3675.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 416.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 11325.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 995.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 534.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 386.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 9033.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1687.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 355.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4304.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 8169.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 207.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3155.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 419.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2220.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1150.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6898.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 370.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 736.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2027.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1781.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2960.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 787.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 962.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4041.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1967.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 952.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2470.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 544.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1845.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 400.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1778.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 738.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2714.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1201.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 184.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 890.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4674.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3798.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 829.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 545.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 17074.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 975.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2111.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 369.2 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 420.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1426.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1541.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 628.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1553.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5499.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1459.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2177.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3128.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 369.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 189.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 391.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 485.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 546.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 97.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 9654.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 560.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 655.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 620.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 977.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5034.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1216.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1217.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 780.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1340.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3730.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 927.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 371.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1151.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2302.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 381.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1377.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1005.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 891.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1367.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1567.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 614.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3173.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2764.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2553.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2161.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1128.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1178.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4914.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4973.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 726.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 460.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 844.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1282.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5913.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1360.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1776.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 951.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1392.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1261.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7401.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1037.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 608.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1175.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1413.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1686.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7621.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1156.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1080.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1339.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6027.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 234.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 9065.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 10074.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4160.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 816.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 5058.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4168.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1916.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3447.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3471.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 152.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 574.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1853.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 351.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1618.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 543.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1050.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 316.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1689.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1204.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3604.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 190.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4941.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 528.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 300.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4359.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 732.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 723.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 409.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3358.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1295.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 433.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2473.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 504.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 669.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1515.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 695.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1895.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2024.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1751.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 530.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3404.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 554.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 985.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 914.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2618.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3384.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1209.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2485.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 755.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 649.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1345.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3030.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3657.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 965.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3051.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6237.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2969.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1637.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3510.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1765.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 694.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1693.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1933.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1213.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6111.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3460.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1304.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1022.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1467.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 9010.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3875.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3291.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7516.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 365.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1790.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6569.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1655.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3069.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1374.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 465.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 212.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 566.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2031.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2587.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1920.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2409.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1784.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2519.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6023.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3146.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 7979.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1140.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1437.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1681.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1196.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4240.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 945.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1583.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1464.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1191.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2313.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1457.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1281.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3219.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6381.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2049.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1937.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1388.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 708.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 2372.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1215.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 568.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 509.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1344.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4538.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1572.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 295.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 768.2 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 263.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 4045.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1254.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 251.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1168.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1333.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1440.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 154.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6064.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1153.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 960.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 795.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 868.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 778.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 3970.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 11643.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1679.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 194.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 1381.0 | Conteggio: 1 | Percentuale: 0.01%
- Valore: 6007.0 | Conteggio: 1 | Percentuale: 0.01%
