PassengerId,n_missing,colonne_mancanti
7068_01,0,NESSUNA
7069_03,0,NESSUNA
7071_01,0,NESSUNA
7074_01,0,NESSUNA
7077_01,0,NESSUNA
7078_01,0,NESSUNA
7079_01,0,NESSUNA
7080_01,0,NESSUNA
7082_01,0,NESSUNA
7083_01,0,NESSUNA
7084_01,0,NESSUNA
7085_01,0,NESSUNA
7085_02,0,NESSUNA
7085_03,0,NESSUNA
7086_01,0,NESSUNA
7087_01,0,NESSUNA
7088_01,0,NESSUNA
7089_01,0,NESSUNA
7091_01,0,NESSUNA
7092_01,0,NESSUNA
7093_01,0,NESSUNA
7094_01,0,NESSUNA
7095_01,0,NESSUNA
7096_01,0,NESSUNA
7096_02,0,NESSUNA
7096_03,0,NESSUNA
7097_01,0,NESSUNA
7097_02,0,NESSUNA
7097_03,0,NESSUNA
7097_04,0,NESSUNA
7098_01,0,NESSUNA
7106_01,0,NESSUNA
7109_01,0,NESSUNA
7110_01,0,NESSUNA
7111_01,0,NESSUNA
7113_01,0,NESSUNA
7113_02,0,NESSUNA
7114_01,0,NESSUNA
7116_01,0,NESSUNA
7117_01,0,NESSUNA
7118_01,0,NESSUNA
7119_01,0,NESSUNA
7120_01,0,NESSUNA
7121_01,0,NESSUNA
7121_02,0,NESSUNA
7128_01,0,NESSUNA
7128_02,0,NESSUNA
7128_03,0,NESSUNA
7132_01,0,NESSUNA
7133_01,0,NESSUNA
7134_01,0,NESSUNA
7140_01,0,NESSUNA
7142_01,0,NESSUNA
7142_02,0,NESSUNA
7143_01,0,NESSUNA
7144_01,0,NESSUNA
7148_01,0,NESSUNA
7149_01,0,NESSUNA
7151_01,0,NESSUNA
7152_01,0,NESSUNA
7152_02,0,NESSUNA
7155_01,0,NESSUNA
7156_01,0,NESSUNA
7156_03,0,NESSUNA
7156_04,0,NESSUNA
7157_02,0,NESSUNA
7159_01,0,NESSUNA
7160_01,0,NESSUNA
7161_01,0,NESSUNA
7165_01,0,NESSUNA
7166_01,0,NESSUNA
7167_01,0,NESSUNA
7170_01,0,NESSUNA
7171_01,0,NESSUNA
7173_01,0,NESSUNA
7175_01,0,NESSUNA
7176_01,0,NESSUNA
7176_02,0,NESSUNA
7176_03,0,NESSUNA
7179_01,0,NESSUNA
7180_01,0,NESSUNA
7184_01,0,NESSUNA
7186_01,0,NESSUNA
7186_03,0,NESSUNA
7187_01,0,NESSUNA
7188_01,0,NESSUNA
7188_02,0,NESSUNA
7188_03,0,NESSUNA
7189_01,0,NESSUNA
7191_01,0,NESSUNA
7192_01,0,NESSUNA
7193_01,0,NESSUNA
7200_01,0,NESSUNA
7202_01,0,NESSUNA
7203_01,0,NESSUNA
7206_01,0,NESSUNA
7207_01,0,NESSUNA
7208_01,0,NESSUNA
7208_02,0,NESSUNA
7210_01,0,NESSUNA
7215_01,0,NESSUNA
7216_01,0,NESSUNA
7217_01,0,NESSUNA
7219_01,0,NESSUNA
7219_02,0,NESSUNA
7219_03,0,NESSUNA
7219_05,0,NESSUNA
7219_06,0,NESSUNA
7221_01,0,NESSUNA
7225_01,0,NESSUNA
7226_01,0,NESSUNA
7227_01,0,NESSUNA
7229_01,0,NESSUNA
7230_01,0,NESSUNA
7232_01,0,NESSUNA
7233_01,0,NESSUNA
7234_01,0,NESSUNA
7240_01,0,NESSUNA
7240_02,0,NESSUNA
7242_01,0,NESSUNA
7246_01,0,NESSUNA
7247_01,0,NESSUNA
7249_02,0,NESSUNA
7250_01,0,NESSUNA
7252_01,0,NESSUNA
7253_01,0,NESSUNA
7255_01,0,NESSUNA
7256_01,0,NESSUNA
7257_01,0,NESSUNA
7259_01,0,NESSUNA
7260_01,0,NESSUNA
7261_01,0,NESSUNA
7267_01,0,NESSUNA
7267_02,0,NESSUNA
7268_01,0,NESSUNA
7270_01,0,NESSUNA
7273_01,0,NESSUNA
7274_01,0,NESSUNA
7276_01,0,NESSUNA
7279_01,0,NESSUNA
7280_01,0,NESSUNA
7285_01,0,NESSUNA
7289_01,0,NESSUNA
7290_01,0,NESSUNA
7290_04,0,NESSUNA
7290_05,0,NESSUNA
7296_01,0,NESSUNA
7300_01,0,NESSUNA
7301_01,0,NESSUNA
7302_01,0,NESSUNA
7303_01,0,NESSUNA
7305_01,0,NESSUNA
7306_01,0,NESSUNA
7307_01,0,NESSUNA
7309_01,0,NESSUNA
7311_01,0,NESSUNA
7313_01,0,NESSUNA
7320_01,0,NESSUNA
7324_01,0,NESSUNA
7326_01,0,NESSUNA
7327_01,0,NESSUNA
7328_01,0,NESSUNA
7331_01,0,NESSUNA
7332_01,0,NESSUNA
7337_01,0,NESSUNA
7340_01,0,NESSUNA
7341_01,0,NESSUNA
7342_01,0,NESSUNA
7343_01,0,NESSUNA
7344_01,0,NESSUNA
7347_01,0,NESSUNA
7353_01,0,NESSUNA
7353_02,0,NESSUNA
7356_01,0,NESSUNA
7358_01,0,NESSUNA
7359_01,0,NESSUNA
7360_01,0,NESSUNA
7361_02,0,NESSUNA
7365_01,0,NESSUNA
7366_01,0,NESSUNA
7367_01,0,NESSUNA
7367_02,0,NESSUNA
7370_01,0,NESSUNA
7371_01,0,NESSUNA
7372_01,0,NESSUNA
7376_01,0,NESSUNA
7377_01,0,NESSUNA
7379_01,0,NESSUNA
7385_01,0,NESSUNA
7387_01,0,NESSUNA
7388_01,0,NESSUNA
7390_01,0,NESSUNA
7392_01,0,NESSUNA
7394_01,0,NESSUNA
7395_01,0,NESSUNA
7395_02,0,NESSUNA
7395_03,0,NESSUNA
7395_04,0,NESSUNA
7396_01,0,NESSUNA
7396_02,0,NESSUNA
7396_03,0,NESSUNA
7399_01,0,NESSUNA
7402_02,0,NESSUNA
7403_01,0,NESSUNA
7405_01,0,NESSUNA
7406_01,0,NESSUNA
7410_01,0,NESSUNA
7411_01,0,NESSUNA
7418_01,0,NESSUNA
7419_02,0,NESSUNA
7422_01,0,NESSUNA
7425_02,0,NESSUNA
7428_01,0,NESSUNA
7430_01,0,NESSUNA
7432_01,0,NESSUNA
7435_01,0,NESSUNA
7437_01,0,NESSUNA
7437_02,0,NESSUNA
7437_03,0,NESSUNA
7438_01,0,NESSUNA
7445_01,0,NESSUNA
7446_01,0,NESSUNA
7448_01,0,NESSUNA
7449_01,0,NESSUNA
7450_01,0,NESSUNA
7452_01,0,NESSUNA
7452_02,0,NESSUNA
7453_01,0,NESSUNA
7455_01,0,NESSUNA
7456_01,0,NESSUNA
7457_01,0,NESSUNA
7458_01,0,NESSUNA
7459_01,0,NESSUNA
7460_01,0,NESSUNA
7461_01,0,NESSUNA
7462_01,0,NESSUNA
7464_01,0,NESSUNA
7475_01,0,NESSUNA
7475_02,0,NESSUNA
7477_01,0,NESSUNA
7479_01,0,NESSUNA
7481_01,0,NESSUNA
7483_01,0,NESSUNA
7484_01,0,NESSUNA
7486_01,0,NESSUNA
7487_01,0,NESSUNA
7488_01,0,NESSUNA
7492_01,0,NESSUNA
7494_01,0,NESSUNA
7495_01,0,NESSUNA
7496_01,0,NESSUNA
7498_01,0,NESSUNA
7498_02,0,NESSUNA
7498_03,0,NESSUNA
7499_01,0,NESSUNA
7501_01,0,NESSUNA
7502_01,0,NESSUNA
7503_02,0,NESSUNA
7505_01,0,NESSUNA
7505_02,0,NESSUNA
7505_03,0,NESSUNA
7506_01,0,NESSUNA
7507_01,0,NESSUNA
7507_02,0,NESSUNA
7507_03,0,NESSUNA
7509_01,0,NESSUNA
7510_01,0,NESSUNA
7514_01,0,NESSUNA
7517_01,0,NESSUNA
7518_01,0,NESSUNA
7518_02,0,NESSUNA
7520_01,0,NESSUNA
7521_01,0,NESSUNA
7522_01,0,NESSUNA
7523_01,0,NESSUNA
7524_01,0,NESSUNA
7524_02,0,NESSUNA
7525_01,0,NESSUNA
7525_02,0,NESSUNA
7527_01,0,NESSUNA
7529_01,0,NESSUNA
7531_02,0,NESSUNA
7533_01,0,NESSUNA
7534_01,0,NESSUNA
7535_01,0,NESSUNA
7536_01,0,NESSUNA
7538_01,0,NESSUNA
7542_01,0,NESSUNA
7543_01,0,NESSUNA
7544_01,0,NESSUNA
7549_01,0,NESSUNA
7550_01,0,NESSUNA
7552_01,0,NESSUNA
7553_01,0,NESSUNA
7559_01,0,NESSUNA
7565_01,0,NESSUNA
7565_03,0,NESSUNA
7565_04,0,NESSUNA
7567_01,0,NESSUNA
7568_01,0,NESSUNA
7569_01,0,NESSUNA
7569_02,0,NESSUNA
7572_01,0,NESSUNA
7573_01,0,NESSUNA
7574_01,0,NESSUNA
7576_01,0,NESSUNA
7577_01,0,NESSUNA
7578_01,0,NESSUNA
7579_01,0,NESSUNA
7580_01,0,NESSUNA
7583_01,0,NESSUNA
7584_02,0,NESSUNA
7585_01,0,NESSUNA
7585_03,0,NESSUNA
7585_04,0,NESSUNA
7586_01,0,NESSUNA
7588_01,0,NESSUNA
7588_02,0,NESSUNA
7592_01,0,NESSUNA
7594_01,0,NESSUNA
7595_01,0,NESSUNA
7596_01,0,NESSUNA
7598_01,0,NESSUNA
7601_01,0,NESSUNA
7604_01,0,NESSUNA
7605_01,0,NESSUNA
7606_01,0,NESSUNA
7608_01,0,NESSUNA
7609_01,0,NESSUNA
7609_02,0,NESSUNA
7614_01,0,NESSUNA
7616_01,0,NESSUNA
7618_01,0,NESSUNA
7621_01,0,NESSUNA
7622_01,0,NESSUNA
7623_01,0,NESSUNA
7624_01,0,NESSUNA
7625_01,0,NESSUNA
7626_01,0,NESSUNA
7627_01,0,NESSUNA
7628_01,0,NESSUNA
7628_02,0,NESSUNA
7630_01,0,NESSUNA
7631_01,0,NESSUNA
7632_01,0,NESSUNA
7635_01,0,NESSUNA
7640_01,0,NESSUNA
7641_01,0,NESSUNA
7643_01,0,NESSUNA
7643_02,0,NESSUNA
7644_01,0,NESSUNA
7646_01,0,NESSUNA
7646_02,0,NESSUNA
7646_03,0,NESSUNA
7647_01,0,NESSUNA
7649_01,0,NESSUNA
7650_01,0,NESSUNA
7650_02,0,NESSUNA
7650_03,0,NESSUNA
7650_04,0,NESSUNA
7650_05,0,NESSUNA
7652_01,0,NESSUNA
7656_01,0,NESSUNA
7660_01,0,NESSUNA
7661_01,0,NESSUNA
7666_01,0,NESSUNA
7667_01,0,NESSUNA
7670_01,0,NESSUNA
7671_01,0,NESSUNA
7676_01,0,NESSUNA
7677_01,0,NESSUNA
7678_01,0,NESSUNA
7679_01,0,NESSUNA
7680_01,0,NESSUNA
7682_01,0,NESSUNA
7683_01,0,NESSUNA
7684_01,0,NESSUNA
7687_01,0,NESSUNA
7688_01,0,NESSUNA
7691_01,0,NESSUNA
7692_01,0,NESSUNA
7693_01,0,NESSUNA
7693_02,0,NESSUNA
7696_01,0,NESSUNA
7696_02,0,NESSUNA
7697_02,0,NESSUNA
7698_01,0,NESSUNA
7699_01,0,NESSUNA
7700_01,0,NESSUNA
7702_01,0,NESSUNA
7703_01,0,NESSUNA
7708_01,0,NESSUNA
7709_01,0,NESSUNA
7710_01,0,NESSUNA
7712_01,0,NESSUNA
7713_01,0,NESSUNA
7714_01,0,NESSUNA
7715_01,0,NESSUNA
7716_01,0,NESSUNA
7717_01,0,NESSUNA
7719_01,0,NESSUNA
7720_01,0,NESSUNA
7721_01,0,NESSUNA
7723_01,0,NESSUNA
7724_01,0,NESSUNA
7727_01,0,NESSUNA
7728_01,0,NESSUNA
7729_01,0,NESSUNA
7731_01,0,NESSUNA
7736_01,0,NESSUNA
7738_01,0,NESSUNA
7739_01,0,NESSUNA
7741_01,0,NESSUNA
7741_02,0,NESSUNA
7742_01,0,NESSUNA
7742_02,0,NESSUNA
7743_01,0,NESSUNA
7744_01,0,NESSUNA
7744_02,0,NESSUNA
7748_01,0,NESSUNA
7748_02,0,NESSUNA
7749_01,0,NESSUNA
7749_02,0,NESSUNA
7751_01,0,NESSUNA
7752_01,0,NESSUNA
7754_01,0,NESSUNA
7755_01,0,NESSUNA
7757_01,0,NESSUNA
7757_02,0,NESSUNA
7760_01,0,NESSUNA
7761_01,0,NESSUNA
7761_02,0,NESSUNA
7764_01,0,NESSUNA
7767_01,0,NESSUNA
7768_01,0,NESSUNA
7769_01,0,NESSUNA
7770_01,0,NESSUNA
7770_02,0,NESSUNA
7773_01,0,NESSUNA
7774_01,0,NESSUNA
7775_01,0,NESSUNA
7777_01,0,NESSUNA
7778_01,0,NESSUNA
7778_02,0,NESSUNA
7780_01,0,NESSUNA
7782_01,0,NESSUNA
7782_02,0,NESSUNA
7783_01,0,NESSUNA
7784_01,0,NESSUNA
7785_01,0,NESSUNA
7786_01,0,NESSUNA
7788_01,0,NESSUNA
7790_02,0,NESSUNA
7790_03,0,NESSUNA
7791_01,0,NESSUNA
7797_01,0,NESSUNA
7802_01,0,NESSUNA
7803_01,0,NESSUNA
7803_02,0,NESSUNA
7805_01,0,NESSUNA
7806_01,0,NESSUNA
7812_01,0,NESSUNA
7813_01,0,NESSUNA
7815_01,0,NESSUNA
7818_01,0,NESSUNA
7820_01,0,NESSUNA
7824_01,0,NESSUNA
7828_01,0,NESSUNA
7829_01,0,NESSUNA
7830_01,0,NESSUNA
7830_02,0,NESSUNA
7832_01,0,NESSUNA
7833_01,0,NESSUNA
7833_02,0,NESSUNA
7834_01,0,NESSUNA
7835_01,0,NESSUNA
7837_01,0,NESSUNA
7837_02,0,NESSUNA
7839_01,0,NESSUNA
7840_01,0,NESSUNA
7841_01,0,NESSUNA
7841_02,0,NESSUNA
7842_01,0,NESSUNA
7845_01,0,NESSUNA
7847_01,0,NESSUNA
7848_02,0,NESSUNA
7849_01,0,NESSUNA
7850_01,0,NESSUNA
7851_01,0,NESSUNA
7852_01,0,NESSUNA
7853_02,0,NESSUNA
7853_03,0,NESSUNA
7858_01,0,NESSUNA
7858_02,0,NESSUNA
7858_03,0,NESSUNA
7863_01,0,NESSUNA
7864_01,0,NESSUNA
7865_01,0,NESSUNA
7865_02,0,NESSUNA
7865_03,0,NESSUNA
7866_01,0,NESSUNA
7868_01,0,NESSUNA
7870_01,0,NESSUNA
7872_02,0,NESSUNA
7872_03,0,NESSUNA
7872_04,0,NESSUNA
7872_05,0,NESSUNA
7872_06,0,NESSUNA
7873_02,0,NESSUNA
7875_01,0,NESSUNA
7877_01,0,NESSUNA
7878_01,0,NESSUNA
7879_01,0,NESSUNA
7882_01,0,NESSUNA
7882_02,0,NESSUNA
7883_01,0,NESSUNA
7884_01,0,NESSUNA
7885_01,0,NESSUNA
7886_01,0,NESSUNA
7888_01,0,NESSUNA
7889_01,0,NESSUNA
7890_01,0,NESSUNA
7890_02,0,NESSUNA
7891_01,0,NESSUNA
7892_01,0,NESSUNA
7894_01,0,NESSUNA
7895_01,0,NESSUNA
7899_01,0,NESSUNA
7899_02,0,NESSUNA
7899_03,0,NESSUNA
7901_01,0,NESSUNA
7902_02,0,NESSUNA
7902_03,0,NESSUNA
7902_04,0,NESSUNA
7903_01,0,NESSUNA
7904_02,0,NESSUNA
7905_01,0,NESSUNA
7907_01,0,NESSUNA
7908_01,0,NESSUNA
7914_01,0,NESSUNA
7914_02,0,NESSUNA
7914_03,0,NESSUNA
7916_01,0,NESSUNA
7918_01,0,NESSUNA
7919_01,0,NESSUNA
7920_01,0,NESSUNA
7922_01,0,NESSUNA
7924_01,0,NESSUNA
7929_01,0,NESSUNA
7935_01,0,NESSUNA
7936_01,0,NESSUNA
7937_01,0,NESSUNA
7937_02,0,NESSUNA
7939_01,0,NESSUNA
7940_01,0,NESSUNA
7941_01,0,NESSUNA
7943_01,0,NESSUNA
7943_02,0,NESSUNA
7944_01,0,NESSUNA
7944_02,0,NESSUNA
7945_01,0,NESSUNA
7946_01,0,NESSUNA
7947_01,0,NESSUNA
7950_03,0,NESSUNA
7950_04,0,NESSUNA
7952_02,0,NESSUNA
7954_01,0,NESSUNA
7955_01,0,NESSUNA
7957_01,0,NESSUNA
7958_01,0,NESSUNA
7962_01,0,NESSUNA
7968_01,0,NESSUNA
7970_01,0,NESSUNA
7972_01,0,NESSUNA
7974_01,0,NESSUNA
7976_01,0,NESSUNA
7981_01,0,NESSUNA
7981_02,0,NESSUNA
7982_02,0,NESSUNA
7984_01,0,NESSUNA
7984_02,0,NESSUNA
7984_03,0,NESSUNA
7984_04,0,NESSUNA
7986_01,0,NESSUNA
7987_01,0,NESSUNA
7988_01,0,NESSUNA
7989_01,0,NESSUNA
7990_01,0,NESSUNA
7993_01,0,NESSUNA
7993_02,0,NESSUNA
7994_01,0,NESSUNA
7996_01,0,NESSUNA
7999_01,0,NESSUNA
8000_02,0,NESSUNA
8003_01,0,NESSUNA
8004_01,0,NESSUNA
8005_01,0,NESSUNA
8005_02,0,NESSUNA
8005_03,0,NESSUNA
8006_01,0,NESSUNA
8007_01,0,NESSUNA
8007_02,0,NESSUNA
8012_01,0,NESSUNA
8012_02,0,NESSUNA
8012_03,0,NESSUNA
8014_01,0,NESSUNA
8015_02,0,NESSUNA
8015_03,0,NESSUNA
8016_01,0,NESSUNA
8018_01,0,NESSUNA
8019_01,0,NESSUNA
8020_01,0,NESSUNA
8021_01,0,NESSUNA
8023_01,0,NESSUNA
8023_02,0,NESSUNA
8024_01,0,NESSUNA
8025_01,0,NESSUNA
8026_01,0,NESSUNA
8027_01,0,NESSUNA
8027_02,0,NESSUNA
8029_01,0,NESSUNA
8031_01,0,NESSUNA
8032_01,0,NESSUNA
8034_01,0,NESSUNA
8035_01,0,NESSUNA
8036_01,0,NESSUNA
8036_02,0,NESSUNA
8037_01,0,NESSUNA
8038_02,0,NESSUNA
8043_01,0,NESSUNA
8043_03,0,NESSUNA
8043_04,0,NESSUNA
8046_01,0,NESSUNA
8049_01,0,NESSUNA
8050_01,0,NESSUNA
8050_03,0,NESSUNA
8052_01,0,NESSUNA
8052_02,0,NESSUNA
8053_01,0,NESSUNA
8055_01,0,NESSUNA
8056_01,0,NESSUNA
8056_02,0,NESSUNA
8057_01,0,NESSUNA
8057_02,0,NESSUNA
8058_01,0,NESSUNA
8060_01,0,NESSUNA
8060_02,0,NESSUNA
8064_02,0,NESSUNA
8064_03,0,NESSUNA
8066_01,0,NESSUNA
8068_01,0,NESSUNA
8069_01,0,NESSUNA
8071_01,0,NESSUNA
8072_01,0,NESSUNA
8072_02,0,NESSUNA
8075_01,0,NESSUNA
8076_02,0,NESSUNA
8077_01,0,NESSUNA
8079_01,0,NESSUNA
8081_01,0,NESSUNA
8082_01,0,NESSUNA
8082_02,0,NESSUNA
8083_01,0,NESSUNA
8087_01,0,NESSUNA
8088_01,0,NESSUNA
8089_01,0,NESSUNA
8091_01,0,NESSUNA
8092_01,0,NESSUNA
8092_03,0,NESSUNA
8094_01,0,NESSUNA
8098_01,0,NESSUNA
8098_02,0,NESSUNA
8098_04,0,NESSUNA
8102_01,0,NESSUNA
8103_01,0,NESSUNA
8105_01,0,NESSUNA
8106_01,0,NESSUNA
8107_01,0,NESSUNA
8108_01,0,NESSUNA
8112_01,0,NESSUNA
8115_01,0,NESSUNA
8115_02,0,NESSUNA
8116_01,0,NESSUNA
8117_01,0,NESSUNA
8117_02,0,NESSUNA
8118_01,0,NESSUNA
8119_01,0,NESSUNA
8120_01,0,NESSUNA
8122_02,0,NESSUNA
8122_03,0,NESSUNA
8123_01,0,NESSUNA
8124_01,0,NESSUNA
8128_01,0,NESSUNA
8129_02,0,NESSUNA
8129_03,0,NESSUNA
8129_04,0,NESSUNA
8129_05,0,NESSUNA
8130_01,0,NESSUNA
8130_02,0,NESSUNA
8130_03,0,NESSUNA
8131_01,0,NESSUNA
8133_01,0,NESSUNA
8135_01,0,NESSUNA
8136_01,0,NESSUNA
8136_02,0,NESSUNA
8137_01,0,NESSUNA
8138_01,0,NESSUNA
8139_01,0,NESSUNA
8140_01,0,NESSUNA
8141_01,0,NESSUNA
8143_01,0,NESSUNA
8144_01,0,NESSUNA
8144_02,0,NESSUNA
8144_03,0,NESSUNA
8144_04,0,NESSUNA
8147_01,0,NESSUNA
8147_03,0,NESSUNA
8147_04,0,NESSUNA
8148_01,0,NESSUNA
8149_01,0,NESSUNA
8150_02,0,NESSUNA
8150_03,0,NESSUNA
8152_01,0,NESSUNA
8153_01,0,NESSUNA
8156_01,0,NESSUNA
8157_01,0,NESSUNA
8157_02,0,NESSUNA
8157_03,0,NESSUNA
8157_04,0,NESSUNA
8157_05,0,NESSUNA
8157_06,0,NESSUNA
8158_01,0,NESSUNA
8161_01,0,NESSUNA
8162_01,0,NESSUNA
8164_01,0,NESSUNA
8167_01,0,NESSUNA
8168_02,0,NESSUNA
8168_03,0,NESSUNA
8168_05,0,NESSUNA
8168_07,0,NESSUNA
8168_08,0,NESSUNA
8171_01,0,NESSUNA
8173_01,0,NESSUNA
8175_01,0,NESSUNA
8176_01,0,NESSUNA
8178_01,0,NESSUNA
8182_01,0,NESSUNA
8186_01,0,NESSUNA
8186_02,0,NESSUNA
8186_04,0,NESSUNA
8189_01,0,NESSUNA
8190_01,0,NESSUNA
8191_01,0,NESSUNA
8192_01,0,NESSUNA
8194_01,0,NESSUNA
8197_01,0,NESSUNA
8199_01,0,NESSUNA
8200_01,0,NESSUNA
8202_02,0,NESSUNA
8202_04,0,NESSUNA
8202_05,0,NESSUNA
8202_06,0,NESSUNA
8203_02,0,NESSUNA
8204_01,0,NESSUNA
8204_02,0,NESSUNA
8207_01,0,NESSUNA
8208_01,0,NESSUNA
8209_01,0,NESSUNA
8210_01,0,NESSUNA
8212_01,0,NESSUNA
8213_01,0,NESSUNA
8214_01,0,NESSUNA
8216_01,0,NESSUNA
8217_01,0,NESSUNA
8218_01,0,NESSUNA
8220_01,0,NESSUNA
8221_01,0,NESSUNA
8222_01,0,NESSUNA
8222_02,0,NESSUNA
8224_01,0,NESSUNA
8226_01,0,NESSUNA
8226_02,0,NESSUNA
8226_03,0,NESSUNA
8227_01,0,NESSUNA
8229_01,0,NESSUNA
8231_01,0,NESSUNA
8231_02,0,NESSUNA
8232_01,0,NESSUNA
8233_01,0,NESSUNA
8233_02,0,NESSUNA
8235_01,0,NESSUNA
8237_01,0,NESSUNA
8238_01,0,NESSUNA
8238_02,0,NESSUNA
8239_01,0,NESSUNA
8242_01,0,NESSUNA
8243_01,0,NESSUNA
8244_01,0,NESSUNA
8248_01,0,NESSUNA
8248_02,0,NESSUNA
8252_03,0,NESSUNA
8255_01,0,NESSUNA
8257_01,0,NESSUNA
8260_02,0,NESSUNA
8260_03,0,NESSUNA
8261_01,0,NESSUNA
8264_01,0,NESSUNA
8265_01,0,NESSUNA
8266_01,0,NESSUNA
8267_01,0,NESSUNA
8267_02,0,NESSUNA
8268_01,0,NESSUNA
8268_02,0,NESSUNA
8270_01,0,NESSUNA
8271_01,0,NESSUNA
8272_01,0,NESSUNA
8272_02,0,NESSUNA
8273_01,0,NESSUNA
8275_01,0,NESSUNA
8276_02,0,NESSUNA
8277_01,0,NESSUNA
8280_01,0,NESSUNA
8282_01,0,NESSUNA
8287_01,0,NESSUNA
8288_02,0,NESSUNA
8289_01,0,NESSUNA
8291_01,0,NESSUNA
8292_01,0,NESSUNA
8295_01,0,NESSUNA
8298_01,0,NESSUNA
8301_01,0,NESSUNA
8302_01,0,NESSUNA
8302_02,0,NESSUNA
8303_01,0,NESSUNA
8306_01,0,NESSUNA
8306_02,0,NESSUNA
8307_01,0,NESSUNA
8307_02,0,NESSUNA
8310_01,0,NESSUNA
8313_01,0,NESSUNA
8314_01,0,NESSUNA
8315_01,0,NESSUNA
8316_01,0,NESSUNA
8317_01,0,NESSUNA
8318_01,0,NESSUNA
8318_02,0,NESSUNA
8318_03,0,NESSUNA
8318_04,0,NESSUNA
8320_01,0,NESSUNA
8321_01,0,NESSUNA
8323_01,0,NESSUNA
8324_01,0,NESSUNA
8328_01,0,NESSUNA
8329_01,0,NESSUNA
8330_01,0,NESSUNA
8332_01,0,NESSUNA
8333_01,0,NESSUNA
8334_01,0,NESSUNA
8335_01,0,NESSUNA
8336_01,0,NESSUNA
8338_01,0,NESSUNA
8338_02,0,NESSUNA
8341_01,0,NESSUNA
8342_02,0,NESSUNA
8342_03,0,NESSUNA
8343_01,0,NESSUNA
8344_02,0,NESSUNA
8344_03,0,NESSUNA
8345_01,0,NESSUNA
8354_01,0,NESSUNA
8354_02,0,NESSUNA
8356_01,0,NESSUNA
8360_01,0,NESSUNA
8362_01,0,NESSUNA
8363_01,0,NESSUNA
8363_02,0,NESSUNA
8365_01,0,NESSUNA
8366_01,0,NESSUNA
8366_03,0,NESSUNA
8368_01,0,NESSUNA
8368_02,0,NESSUNA
8369_01,0,NESSUNA
8369_02,0,NESSUNA
8371_01,0,NESSUNA
8373_01,0,NESSUNA
8376_01,0,NESSUNA
8377_01,0,NESSUNA
8378_01,0,NESSUNA
8379_01,0,NESSUNA
8380_01,0,NESSUNA
8381_01,0,NESSUNA
8383_01,0,NESSUNA
8383_02,0,NESSUNA
8383_03,0,NESSUNA
8383_04,0,NESSUNA
8383_06,0,NESSUNA
8383_07,0,NESSUNA
8384_01,0,NESSUNA
8386_01,0,NESSUNA
8390_01,0,NESSUNA
8392_01,0,NESSUNA
8393_01,0,NESSUNA
8394_01,0,NESSUNA
8395_01,0,NESSUNA
8397_01,0,NESSUNA
8398_01,0,NESSUNA
8401_01,0,NESSUNA
8403_01,0,NESSUNA
8404_02,0,NESSUNA
8405_01,0,NESSUNA
8407_01,0,NESSUNA
8409_01,0,NESSUNA
8410_01,0,NESSUNA
8411_01,0,NESSUNA
8414_01,0,NESSUNA
8416_01,0,NESSUNA
8418_01,0,NESSUNA
8418_02,0,NESSUNA
8419_01,0,NESSUNA
8419_02,0,NESSUNA
8420_01,0,NESSUNA
8421_01,0,NESSUNA
8423_01,0,NESSUNA
8427_01,0,NESSUNA
8429_01,0,NESSUNA
8430_01,0,NESSUNA
8431_01,0,NESSUNA
8432_01,0,NESSUNA
8433_01,0,NESSUNA
8438_01,0,NESSUNA
8441_01,0,NESSUNA
8442_01,0,NESSUNA
8444_01,0,NESSUNA
8447_01,0,NESSUNA
8449_01,0,NESSUNA
8449_02,0,NESSUNA
8451_01,0,NESSUNA
8451_02,0,NESSUNA
8452_01,0,NESSUNA
8452_02,0,NESSUNA
8452_03,0,NESSUNA
8452_04,0,NESSUNA
8454_01,0,NESSUNA
8456_01,0,NESSUNA
8458_01,0,NESSUNA
8458_02,0,NESSUNA
8458_03,0,NESSUNA
8458_04,0,NESSUNA
8458_05,0,NESSUNA
8458_06,0,NESSUNA
8459_01,0,NESSUNA
8460_01,0,NESSUNA
8462_01,0,NESSUNA
8463_01,0,NESSUNA
8465_01,0,NESSUNA
8465_02,0,NESSUNA
8466_01,0,NESSUNA
8467_01,0,NESSUNA
8468_01,0,NESSUNA
8469_01,0,NESSUNA
8471_01,0,NESSUNA
8472_01,0,NESSUNA
8475_01,0,NESSUNA
8475_02,0,NESSUNA
8476_01,0,NESSUNA
8477_01,0,NESSUNA
8480_01,0,NESSUNA
8480_02,0,NESSUNA
8481_01,0,NESSUNA
8482_01,0,NESSUNA
8483_01,0,NESSUNA
8486_01,0,NESSUNA
8491_01,0,NESSUNA
8492_01,0,NESSUNA
8493_01,0,NESSUNA
8495_01,0,NESSUNA
8500_01,0,NESSUNA
8502_01,0,NESSUNA
8503_01,0,NESSUNA
8503_03,0,NESSUNA
8504_01,0,NESSUNA
8504_02,0,NESSUNA
8506_01,0,NESSUNA
8508_01,0,NESSUNA
8508_02,0,NESSUNA
8508_03,0,NESSUNA
8509_01,0,NESSUNA
8511_01,0,NESSUNA
8512_01,0,NESSUNA
8521_01,0,NESSUNA
8523_01,0,NESSUNA
8524_01,0,NESSUNA
8528_01,0,NESSUNA
8535_01,0,NESSUNA
8536_01,0,NESSUNA
8537_01,0,NESSUNA
8537_02,0,NESSUNA
8540_01,0,NESSUNA
